stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס
11400001,1140,1,875,648,648,2,212,2,0,0,0,0,5,11,0,0,20,1,7,58,154,0,0,4,0,0,0,101,0,1,0,0,0,11,49,0,3,6,2,1
37970005,3797,5,5412,4849,4819,10,6,3354,0,0,0,0,0,0,0,0,129,0,2,46,1,1,1,57,0,0,0,7,95,0,0,0,5,17,1,0,0,7,1,1089
37970004,3797,4,2471,2240,2228,4,2,1817,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,11,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,373
37970007,3797,7,6231,5595,5557,10,4,4327,0,0,0,0,0,0,0,0,143,0,0,45,0,0,0,79,0,0,0,3,57,1,0,1,1,15,0,0,0,4,0,877
37970008,3797,8,2261,2085,2075,4,0,1692,0,0,0,0,0,0,0,0,8,0,0,9,2,0,1,8,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,328
37970003,3797,3,1147,1052,1046,2,1,862,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,159
37970002,3797,2,3405,3158,3139,6,1,2480,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,10,0,0,0,3,40,0,0,0,0,7,1,0,1,1,0,576
12000017,1200,17,1163,864,852,2,152,4,0,0,0,0,3,9,0,1,53,2,25,220,45,0,0,6,0,0,1,216,0,0,0,1,0,11,60,1,0,11,4,27
12000015,1200,15,5565,4132,4117,9,659,18,1,0,4,0,7,26,0,9,271,14,77,1080,274,0,4,29,0,1,0,1126,9,1,0,1,1,69,260,0,2,60,4,110
12000011,1200,11,1671,1272,1263,3,247,8,0,0,0,0,2,15,0,0,100,0,17,276,123,0,1,14,0,0,0,308,1,1,0,4,0,27,76,0,3,13,6,21
12000013,1200,13,4100,3308,3288,6,471,21,0,0,2,0,3,19,0,4,800,0,53,625,172,1,1,68,0,0,0,676,7,2,0,2,1,75,171,1,0,27,9,77
12000012,1200,12,3485,2726,2714,6,351,18,0,0,2,0,1,29,0,2,596,1,31,625,131,0,2,50,0,0,0,541,7,1,0,1,0,71,133,0,1,29,2,89
12000014,1200,14,2647,2020,2010,4,373,4,0,0,1,0,3,20,0,1,134,4,38,523,133,0,0,15,1,0,0,500,2,0,0,2,0,38,145,0,0,30,6,37
12000023,1200,23,4902,3849,3833,8,589,17,1,0,2,0,9,18,0,5,325,13,88,885,193,0,1,30,0,0,0,1191,5,0,0,1,1,65,248,0,1,28,5,112
12000022,1200,22,6172,4861,4835,11,855,22,1,1,3,0,4,37,0,7,403,10,99,1145,225,1,0,44,1,0,0,1331,10,1,0,3,0,81,324,5,0,45,14,163
12000041,1200,41,9046,7056,7037,16,1229,12,0,0,4,0,8,78,0,8,597,0,248,1161,570,0,0,49,6,0,0,2165,3,0,0,1,1,138,633,1,5,47,6,67
12000024,1200,24,5224,4348,4335,8,556,15,0,0,2,0,4,20,0,1,712,6,95,1098,148,0,0,56,1,1,0,1158,4,1,0,2,1,77,260,0,0,28,6,83
12000033,1200,33,1960,1652,1646,3,154,2,0,0,0,1,0,9,0,0,387,0,29,438,56,0,3,20,0,1,0,392,5,1,0,1,0,28,74,0,0,9,5,31
12000021,1200,21,1725,1402,1395,3,188,6,0,0,0,0,2,6,0,0,129,2,26,407,48,0,0,21,0,1,0,397,3,0,0,1,0,23,90,0,1,12,1,31
12000034,1200,34,1721,1426,1422,3,138,3,0,0,2,0,2,6,0,0,271,0,23,341,49,0,0,14,0,0,0,426,1,0,0,0,0,33,78,0,1,6,2,26
12000042,1200,42,1148,855,851,2,121,4,0,0,0,0,2,4,0,1,49,0,44,149,75,0,0,4,0,0,0,272,0,0,0,0,0,11,93,0,1,9,4,8
12000043,1200,43,439,357,356,1,91,1,0,0,0,0,0,9,0,0,13,0,13,29,46,0,0,2,0,0,0,98,0,0,0,0,0,4,48,0,0,2,0,0
2690001,269,1,672,522,519,2,217,0,0,0,0,0,1,5,0,0,19,0,10,39,36,0,0,3,0,0,0,125,0,0,0,0,0,4,47,0,0,6,2,5
2080001,208,1,695,479,478,2,120,0,0,0,1,0,11,8,0,0,20,0,17,48,97,0,0,4,0,0,1,94,0,1,0,1,0,11,36,0,0,3,2,3
6350001,635,1,1938,1053,1015,3,233,0,166,0,0,0,121,1,0,0,2,0,1,5,5,1,0,1,2,461,0,1,0,0,0,0,2,1,1,1,0,0,0,10
11630001,1163,1,292,218,216,1,76,1,0,0,0,0,0,6,0,0,14,0,1,18,16,0,0,7,0,0,0,43,0,0,0,0,0,3,21,0,0,4,1,5
11780001,1178,1,706,593,592,1,3,3,0,0,0,0,0,2,0,0,429,0,0,57,0,0,0,47,0,0,0,8,2,0,0,0,0,24,3,0,0,0,0,14
6060001,606,1,731,564,563,2,96,0,0,0,1,1,1,7,0,0,23,0,18,90,46,0,0,0,0,0,0,206,1,0,0,0,1,10,54,0,0,6,0,2
280001,28,1,7786,5853,5821,13,1109,20,1,0,1,0,9,80,0,9,556,3,149,1285,308,0,0,60,1,0,2,1363,38,1,0,6,0,98,401,2,6,61,7,245
1040001,104,1,657,481,475,2,163,0,0,0,0,0,1,8,0,0,4,0,4,11,161,0,0,0,0,0,0,86,0,0,0,0,1,1,24,0,0,10,0,1
5170001,517,1,2510,1589,1573,4,19,1,181,0,2,0,312,1,0,2,3,0,0,46,208,0,0,2,0,700,0,10,0,1,0,0,1,3,22,1,3,2,0,53
35990001,3599,1,339,285,283,1,8,0,0,0,0,0,0,0,0,0,190,0,0,32,4,0,0,25,0,0,0,11,0,0,0,0,0,1,2,0,0,4,2,4
3080001,308,1,416,285,283,1,115,1,0,0,0,0,1,3,0,0,12,0,7,24,28,0,2,2,0,0,0,40,1,0,0,0,0,3,31,1,0,4,5,3
7760001,776,1,283,185,184,1,6,0,0,0,0,0,0,0,0,0,37,0,1,73,0,0,0,2,0,0,0,13,3,0,0,0,0,4,2,0,0,0,0,43
430001,43,1,1333,872,868,2,183,6,0,0,0,0,4,19,0,0,59,1,46,136,60,0,0,11,0,0,0,140,0,0,0,0,0,27,119,0,0,11,43,3
8220001,822,1,454,322,322,1,58,3,0,0,0,0,15,3,0,0,27,0,14,93,32,0,0,3,0,0,0,34,0,0,0,0,0,8,13,1,0,2,1,15
11280001,1128,1,222,184,183,1,56,0,0,0,0,0,1,9,0,0,6,0,3,11,39,0,0,1,0,0,0,36,1,0,0,0,1,3,10,0,1,2,1,2
20540001,2054,1,345,234,232,1,27,0,0,0,0,0,0,1,0,0,37,0,21,98,1,0,0,18,0,0,0,14,0,0,0,0,0,0,2,1,0,2,0,10
6490001,649,1,1048,438,430,2,40,0,69,0,0,0,38,0,0,0,0,0,23,0,5,0,0,0,0,174,0,0,0,0,0,0,1,0,3,1,11,3,1,61
12820001,1282,1,253,206,206,1,6,0,0,0,0,0,0,0,0,0,151,0,0,31,0,0,0,7,0,0,0,5,0,0,0,1,0,0,3,0,0,0,0,2
6070001,607,1,394,266,266,1,0,59,0,0,0,0,0,0,0,1,117,0,0,24,0,0,0,21,0,0,0,5,0,0,0,0,0,1,1,0,0,3,0,34
7310001,731,1,444,357,356,1,80,0,0,0,0,0,2,11,0,1,15,0,9,50,39,0,0,2,0,0,0,103,0,0,0,1,0,4,33,0,1,1,0,4
12680001,1268,1,5479,4184,4163,9,731,10,1,0,3,1,6,28,0,0,600,1,96,856,235,0,0,79,0,4,2,896,3,1,0,0,0,64,423,2,0,37,8,76
36140001,3614,1,106,77,75,1,14,0,0,0,0,0,0,5,0,0,4,0,2,21,0,0,0,1,0,0,0,17,0,0,0,0,0,1,10,0,0,0,0,0
13430001,1343,1,148,37,37,1,3,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,21,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3820001,382,1,994,694,690,2,181,0,0,0,1,0,4,41,0,3,15,0,20,64,94,0,1,2,0,0,0,177,1,0,0,0,3,13,53,0,1,11,3,2
12020001,1202,1,233,190,190,1,64,0,0,0,0,0,0,10,0,1,4,0,0,11,25,0,0,3,0,0,0,52,0,1,0,0,0,3,11,0,0,3,1,1
1640001,164,1,241,201,201,1,57,0,0,0,0,0,0,0,0,1,40,0,6,65,1,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,24
20440001,2044,1,220,178,174,1,2,0,0,0,0,0,0,0,0,0,34,0,21,58,0,0,0,4,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,47
5960001,596,1,423,248,245,1,102,0,0,0,1,0,0,3,0,0,8,5,1,26,36,0,0,0,0,0,0,38,0,0,0,0,0,1,22,0,0,0,0,2
20300001,2030,1,336,226,225,1,3,4,0,0,0,0,0,0,0,0,47,0,18,92,2,0,0,6,0,0,0,6,4,0,0,0,0,2,3,0,0,0,0,38
11740001,1174,1,493,361,361,1,104,1,0,0,0,0,3,4,0,1,8,0,1,23,70,0,0,0,0,0,0,103,0,0,0,0,0,2,38,0,1,1,1,0
12050001,1205,1,296,200,198,1,22,0,0,0,0,0,0,3,0,0,29,0,12,53,11,0,0,2,0,0,0,25,2,0,0,1,0,7,16,0,0,1,0,14
480001,48,1,902,572,569,2,83,5,0,0,0,0,0,6,0,0,58,1,14,199,12,0,0,26,0,0,0,83,1,0,0,1,0,10,32,0,0,4,0,34
3470001,347,1,216,152,151,1,74,0,0,0,1,0,0,3,0,2,0,0,3,5,20,0,0,0,0,0,0,17,0,0,0,0,0,1,19,0,2,3,1,0
9940001,994,1,656,393,389,1,18,0,17,1,0,0,15,0,0,0,0,0,38,1,4,0,0,0,0,222,0,25,1,0,0,0,0,1,29,0,1,0,0,16
12580001,1258,1,380,261,259,1,118,0,0,0,0,0,0,1,0,0,22,0,4,22,18,0,0,1,0,0,0,41,0,0,0,0,0,3,25,0,0,1,1,2
2630001,263,1,254,157,157,1,77,0,0,0,0,0,0,3,0,0,2,0,3,6,11,0,0,1,0,0,0,31,0,0,0,0,0,1,15,0,0,5,2,0
2980001,298,1,472,304,303,1,125,0,0,0,0,0,1,6,0,0,4,0,1,13,69,0,0,0,0,0,0,61,0,0,0,0,0,1,17,0,0,2,1,2
7420001,742,1,635,510,510,1,115,2,0,0,0,0,1,4,0,0,44,1,20,97,55,0,0,2,0,0,0,92,0,0,0,0,0,9,33,0,1,2,1,31
7480001,748,1,375,261,261,1,45,1,0,0,0,0,1,0,0,0,21,0,25,67,4,0,0,4,0,0,0,51,0,0,0,0,0,11,11,0,0,1,1,18
42030001,4203,1,173,33,32,1,3,0,0,0,0,0,0,0,0,0,5,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970001,197,1,735,567,566,2,147,1,0,0,0,0,4,29,0,0,2,0,5,15,237,0,0,4,0,0,0,93,0,0,0,0,0,1,24,0,1,1,1,1
10820001,1082,1,834,639,638,2,4,2,0,0,0,0,0,2,0,0,229,0,33,155,0,0,0,44,0,0,0,11,0,0,0,0,0,15,8,0,0,3,1,131
6940001,694,1,1444,1001,998,3,388,0,0,0,0,0,3,11,0,0,18,0,10,38,233,0,0,3,0,0,0,182,0,0,0,0,0,19,58,1,2,27,4,1
6780001,678,1,309,191,190,1,80,0,0,0,0,0,0,2,0,0,5,0,3,17,12,0,0,1,0,0,1,37,0,0,0,0,0,2,16,0,0,13,0,1
2720001,272,1,413,267,265,1,148,0,0,0,0,0,1,6,0,0,12,0,7,15,14,0,0,1,0,0,0,27,0,0,0,0,0,3,28,0,0,3,0,0
36570001,3657,1,236,170,170,1,0,0,0,0,0,0,0,0,0,0,133,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
5700001,570,1,578,413,413,1,55,0,0,0,0,0,5,8,0,1,29,0,5,138,9,0,0,6,0,1,0,67,0,0,0,0,0,20,36,0,0,5,1,27
5180001,518,1,2266,1501,1486,4,55,0,566,1,1,0,512,1,0,0,3,0,3,107,107,0,0,1,0,38,0,2,0,0,0,0,0,2,18,2,3,16,1,47
4160001,416,1,438,315,312,1,130,0,0,0,0,0,1,16,0,0,13,0,8,14,26,0,0,3,0,0,0,65,0,0,0,0,0,5,29,0,0,2,0,0
2900001,290,1,597,426,424,1,169,1,0,0,1,0,0,5,0,0,9,0,6,24,48,0,0,2,0,0,0,123,0,0,0,0,0,2,26,0,1,4,2,1
36160007,3616,7,4358,2914,2890,8,132,56,0,0,4,0,1,14,0,7,542,10,49,1212,30,0,0,140,1,0,1,270,14,0,0,4,1,56,38,0,0,50,7,251
36160008,3616,8,2249,1581,1568,4,66,16,0,0,0,0,2,4,0,1,284,3,22,667,15,0,0,79,0,0,0,164,4,6,0,0,0,19,32,0,0,25,6,153
36160005,3616,5,3330,2136,2113,5,77,36,0,0,2,0,1,3,0,3,426,19,19,954,9,0,0,128,0,0,3,111,16,2,0,17,4,28,35,4,2,27,2,185
36160003,3616,3,8524,6285,6240,14,327,83,0,0,5,1,3,11,0,3,1021,16,106,2801,51,1,1,173,0,1,3,762,34,5,0,9,1,101,137,3,0,69,4,508
36160004,3616,4,1575,1265,1257,3,15,25,0,0,0,0,0,1,0,0,826,0,0,143,1,0,0,160,0,0,0,15,9,0,0,0,0,11,0,0,0,5,0,46
36160009,3616,9,5561,4012,3981,9,198,44,2,0,1,0,5,17,0,8,646,5,48,1763,26,0,0,148,3,0,0,481,10,4,0,5,2,63,80,0,0,48,4,370
36080001,3608,1,1178,598,587,2,62,10,0,0,3,1,0,15,0,0,97,5,14,179,10,0,0,35,0,0,2,41,5,1,0,1,5,6,42,0,0,29,3,21
11270001,1127,1,263,213,212,1,38,0,0,0,0,0,0,1,0,0,89,0,1,35,1,0,0,4,0,0,0,23,0,0,0,0,0,11,7,0,0,1,0,1
40080001,4008,1,327,243,242,1,66,0,1,0,0,0,3,5,0,0,12,0,6,25,31,0,0,0,0,0,0,62,0,0,0,0,0,1,25,0,0,3,2,0
2860001,286,1,423,277,277,1,122,1,0,0,1,0,2,4,0,0,2,0,1,21,41,0,0,1,0,0,0,51,0,0,0,0,0,3,21,1,0,3,0,2
37520001,3752,1,346,261,261,1,1,5,0,0,0,0,0,0,0,0,145,0,1,15,0,0,0,79,0,0,0,1,4,1,0,0,1,2,0,0,0,0,0,6
36510001,3651,1,704,618,616,1,2,4,0,0,0,0,0,0,0,0,383,1,1,71,0,0,0,105,0,0,0,0,8,0,0,0,1,9,0,0,0,1,0,30
13270002,1327,2,2478,1057,1039,5,6,1,294,0,0,0,254,1,0,0,2,0,0,2,7,0,0,1,2,277,0,1,0,0,0,0,1,3,5,4,1,1,1,175
13270004,1327,4,2360,1673,1668,4,52,2,763,0,0,0,530,0,0,0,1,0,0,1,41,0,0,3,0,233,1,2,0,0,0,0,0,5,2,0,2,1,0,29
13270003,1327,3,2156,798,777,4,8,0,312,0,1,0,148,0,0,0,2,0,2,11,11,0,0,3,0,141,0,1,0,1,0,0,0,2,1,1,5,0,0,127
13270001,1327,1,780,481,476,2,2,0,98,0,0,1,28,0,0,0,0,0,0,0,2,0,0,0,0,148,0,0,0,0,0,0,0,0,1,1,0,1,0,194
36530001,3653,1,214,155,154,1,0,72,0,0,0,0,0,0,0,0,37,0,0,4,1,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18
36370001,3637,1,513,391,390,1,10,1,0,0,0,0,0,0,0,0,118,3,3,146,2,0,0,51,0,0,0,20,2,0,0,0,0,4,5,0,0,5,1,19
10630005,1063,5,6281,3695,3602,12,162,31,288,1,4,2,163,14,0,9,426,79,89,1140,60,5,2,66,2,168,4,171,19,2,0,3,5,51,113,4,6,53,8,452
10630004,1063,4,963,664,655,2,67,4,4,0,0,0,8,2,0,1,163,2,9,143,11,0,0,23,0,1,1,65,17,0,0,0,0,12,23,1,0,8,0,90
10630006,1063,6,2615,1709,1680,4,42,0,614,1,1,2,380,1,0,1,31,16,23,168,24,0,2,5,3,257,0,14,4,1,0,0,1,9,14,3,0,7,2,54
10630003,1063,3,3740,2183,2130,6,117,15,1,0,2,0,20,7,0,3,300,77,24,905,27,2,2,62,2,1,1,182,5,7,0,5,2,13,82,6,3,46,8,203
10630002,1063,2,1265,759,722,2,33,1,1,0,0,0,4,7,0,3,47,15,14,359,11,0,0,7,1,1,0,76,6,3,0,0,0,7,37,1,0,18,3,67
10630001,1063,1,2531,1653,1629,5,145,11,48,0,0,0,70,6,0,8,173,25,35,596,36,0,0,26,0,12,0,175,13,3,0,1,4,21,56,1,2,38,8,116
3440001,344,1,487,398,395,1,116,0,0,0,0,0,3,13,0,0,3,0,9,18,125,0,0,1,0,0,0,78,0,0,0,0,0,5,22,0,0,1,0,1
2300001,230,1,652,510,509,2,128,2,0,0,0,0,2,5,0,4,34,0,10,91,45,0,0,3,0,0,0,114,2,0,0,0,0,12,45,0,0,6,2,4
6680001,668,1,572,418,415,1,179,0,0,0,0,0,1,9,0,0,15,0,34,28,50,0,0,0,0,0,0,58,1,0,0,0,0,3,29,1,0,4,1,2
37450001,3745,1,261,226,225,1,5,2,0,0,0,0,0,0,0,0,170,0,0,14,1,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
3250001,325,1,721,482,480,1,162,0,0,0,0,0,0,21,0,1,18,0,10,63,37,0,0,0,0,0,0,108,4,0,0,0,0,11,37,0,0,2,2,4
7570001,757,1,918,648,639,2,86,0,0,1,0,0,0,3,0,3,60,0,22,225,7,0,0,11,1,0,0,103,2,0,0,1,3,12,45,0,0,7,1,46
12220001,1222,1,549,423,422,1,134,0,0,0,0,0,4,8,0,2,18,0,12,42,42,0,0,1,0,0,0,110,0,0,0,0,0,1,45,0,1,1,1,0
35760001,3576,1,1072,911,907,2,4,12,0,0,0,0,0,1,0,0,457,0,0,107,0,0,0,269,0,0,0,4,9,0,0,2,1,8,0,0,0,8,0,25
11900001,1190,1,475,379,379,1,20,2,0,0,0,0,0,0,0,0,259,0,0,49,4,0,0,6,0,0,0,15,0,0,0,0,0,14,2,0,2,0,0,6
990001,99,1,3468,2036,1984,6,176,11,3,0,2,2,12,74,0,20,364,23,14,639,59,1,0,57,2,11,3,140,3,2,0,1,4,17,202,1,3,32,7,99
36100001,3610,1,145,105,104,1,33,0,0,0,0,0,2,4,0,1,3,0,3,8,17,0,0,0,0,0,0,16,0,0,0,0,1,0,15,0,0,1,0,0
580001,58,1,136,105,103,1,22,0,0,0,0,0,0,1,0,0,7,0,1,22,6,0,0,1,0,0,0,23,1,0,0,0,0,1,14,0,0,3,0,1
6480001,648,1,424,314,314,1,77,0,0,0,0,0,2,1,0,0,5,0,1,6,169,0,0,0,0,0,0,23,0,0,0,0,0,1,23,0,0,3,2,1
220001,22,1,167,113,113,1,28,0,0,0,0,0,1,1,0,0,19,0,3,21,5,0,0,0,0,0,0,15,0,0,0,0,0,3,13,0,0,1,1,2
8430001,843,1,300,143,143,1,17,1,0,0,0,0,0,0,0,0,19,0,30,34,2,0,0,2,0,0,0,13,6,0,0,0,0,1,6,0,0,3,0,9
41010001,4101,1,483,354,354,1,113,1,0,0,1,0,2,7,0,1,22,0,7,42,34,0,0,0,0,0,0,90,0,0,0,0,0,7,19,0,0,4,4,0
970001,97,1,499,383,383,1,95,0,0,0,0,1,1,3,0,1,22,0,4,75,20,0,0,9,0,0,0,105,0,0,0,0,0,3,35,0,1,4,0,4
660001,66,1,791,597,594,2,118,1,0,0,0,0,4,10,0,0,26,1,13,107,126,0,0,6,0,0,0,139,2,0,0,1,0,3,30,1,0,3,0,3
10980001,1098,1,1374,1125,1120,3,17,5,0,0,0,0,0,3,0,0,744,0,2,106,1,0,0,44,0,0,0,25,8,0,0,0,0,21,9,0,0,3,1,131
4210001,421,1,459,292,292,1,138,1,0,0,1,0,1,4,0,0,1,0,2,23,54,0,0,1,0,0,1,39,0,0,0,0,0,7,17,0,1,1,0,0
7650001,765,1,473,376,375,1,67,0,0,0,0,0,0,8,0,0,21,0,9,75,44,0,0,2,0,0,0,96,2,0,0,0,0,4,40,0,0,3,1,3
3780001,378,1,210,132,131,1,52,0,0,0,0,0,2,6,0,0,3,0,2,14,12,0,0,0,0,0,0,21,0,0,0,0,0,0,18,0,0,1,0,0
5200001,520,1,4568,2573,2556,7,17,0,644,0,1,1,530,2,0,0,1,1,36,32,30,0,0,1,0,1207,0,13,0,1,0,1,0,2,6,1,0,2,1,26
36050001,3605,1,134,97,97,1,7,0,0,0,0,0,0,0,0,0,22,0,2,46,0,0,0,0,0,0,0,9,2,0,0,0,0,0,3,0,0,6,0,0
6200001,620,1,465,387,386,1,11,0,0,0,0,0,0,2,0,0,283,0,0,33,6,0,0,9,0,0,0,19,1,0,0,0,0,13,6,0,0,2,0,1
6700001,670,1,364,281,280,1,46,1,1,0,0,0,1,4,0,1,25,1,16,62,28,0,0,3,0,0,1,64,1,1,0,0,0,6,8,0,0,3,2,5
5630001,563,1,204,153,153,1,49,0,0,0,0,0,2,3,0,0,4,0,3,20,13,0,0,3,0,0,0,41,0,0,0,0,0,1,7,0,0,5,2,0
7320001,732,1,400,279,276,1,33,1,0,0,0,0,0,4,0,0,27,0,13,106,6,0,0,6,0,0,0,40,3,0,0,0,0,2,16,0,0,6,0,13
3950001,395,1,709,465,463,2,243,0,0,0,0,0,0,1,0,0,11,1,4,34,49,0,1,2,0,0,0,68,0,0,0,0,0,1,40,1,0,3,1,3
1300001,130,1,873,666,664,2,274,0,0,0,0,0,1,8,0,0,3,0,2,13,213,0,0,0,0,0,0,80,0,0,0,0,0,4,56,1,4,1,4,0
7290001,729,1,629,470,462,1,94,0,0,0,1,0,1,6,0,0,15,0,13,87,34,0,1,8,0,0,1,125,0,0,0,0,0,10,51,0,0,9,2,4
1940001,194,1,483,327,327,1,165,1,0,0,0,0,2,10,0,0,2,0,8,21,41,0,0,1,0,0,0,41,0,0,0,0,1,2,27,0,1,3,0,1
2130001,213,1,302,233,233,1,89,1,0,0,0,0,0,6,0,0,4,0,3,15,23,0,0,0,0,0,0,59,0,0,0,0,0,2,22,0,1,8,0,0
4250001,425,1,576,465,464,1,81,1,0,0,0,0,2,14,0,0,19,0,18,48,46,0,0,2,0,0,0,163,0,0,0,0,0,9,53,0,0,3,3,2
7910001,791,1,618,428,418,1,26,1,0,0,1,0,0,1,0,0,102,0,11,139,2,0,0,5,0,0,0,18,13,0,0,0,0,19,12,0,0,4,0,64
13150001,1315,1,2126,1697,1687,4,406,2,0,0,3,0,4,19,0,3,62,0,28,273,143,0,0,5,0,0,0,517,2,0,0,0,0,16,167,1,1,14,5,16
11840001,1184,1,134,93,93,1,26,1,0,0,0,0,1,2,0,0,8,0,0,2,32,0,0,0,0,0,0,12,1,0,0,0,0,0,5,0,2,1,0,0
36480001,3648,1,283,196,196,1,2,151,0,0,0,0,0,0,0,0,11,0,0,10,1,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,15
45510001,4551,1,335,219,218,1,48,1,0,0,0,0,2,1,0,0,30,2,2,29,7,0,0,3,0,0,0,59,1,0,0,0,0,2,29,0,0,1,1,0
11240001,1124,1,189,133,132,1,41,0,0,0,1,0,0,2,0,0,7,0,4,16,8,0,0,0,0,0,0,37,0,0,0,0,0,1,14,0,0,1,0,0
4080001,408,1,489,344,342,1,156,0,0,0,0,0,1,9,0,0,15,0,2,31,34,0,0,2,0,0,0,55,0,0,0,0,0,4,24,0,0,5,3,1
11970001,1197,1,309,191,191,1,79,0,0,0,0,0,3,6,0,0,2,0,4,17,26,0,0,0,0,0,0,28,0,0,0,0,0,2,15,0,0,8,0,1
5240001,524,1,1200,659,648,2,108,0,263,0,1,0,44,0,0,0,2,1,12,5,17,0,1,0,0,85,0,50,0,0,0,1,0,2,1,1,1,0,1,52
3960001,396,1,518,400,397,1,72,0,0,0,0,0,0,1,0,0,77,0,15,84,1,0,0,2,0,2,0,76,1,0,0,0,0,8,38,0,0,3,1,16
3150001,315,1,615,418,417,1,127,0,0,0,0,0,0,7,0,0,7,2,6,24,97,0,1,0,0,0,0,97,0,0,0,1,0,9,33,0,0,4,2,0
3090001,309,1,840,585,583,2,69,4,0,0,0,0,0,4,0,0,85,0,22,156,15,0,0,8,1,0,0,75,1,0,0,0,0,13,28,1,0,5,0,96
800001,80,1,633,481,477,2,146,0,0,0,0,0,4,10,0,0,12,1,27,61,37,0,1,2,1,0,0,108,0,0,0,1,0,2,55,0,0,7,2,0
91000031,9100,31,5282,3386,3342,8,510,8,0,1,2,0,6,14,0,14,307,15,95,1080,81,0,2,51,1,0,1,656,28,6,0,0,2,50,202,2,2,34,8,164
91000013,9100,13,2918,1635,1599,4,237,12,1,0,2,0,3,16,0,2,138,8,47,457,56,0,0,24,1,4,0,293,19,0,0,2,4,33,109,1,0,29,6,95
91000041,9100,41,2410,1447,1428,4,149,10,0,0,2,0,2,3,0,5,172,13,36,549,24,0,0,20,0,1,2,231,9,3,0,1,0,17,63,2,2,14,4,94
91000014,9100,14,2847,1580,1562,5,93,26,2,0,2,1,2,10,0,3,151,16,27,611,19,2,0,20,0,1,2,161,30,2,0,1,3,13,70,2,5,23,3,261
91000021,9100,21,4581,2455,2405,8,129,17,0,0,2,0,0,7,0,5,235,24,30,1037,25,0,1,44,0,2,5,184,75,2,0,2,1,38,76,2,0,33,11,418
91000022,9100,22,1285,644,625,2,40,1,0,0,1,0,1,4,0,2,34,9,8,310,12,0,0,13,2,0,2,63,10,0,0,0,0,5,15,2,0,4,3,84
91000023,9100,23,4259,2731,2654,7,210,12,2,2,2,1,8,9,0,7,280,20,64,1156,28,1,0,46,2,1,2,356,31,1,0,2,3,26,118,3,4,36,17,204
91000032,9100,32,4960,2964,2934,8,369,7,0,1,5,0,5,12,0,5,282,10,79,1049,67,0,0,37,2,3,0,520,17,0,0,1,0,40,171,2,4,40,7,199
91000024,9100,24,1788,1015,987,3,86,2,0,1,1,0,2,1,0,4,137,10,40,326,11,0,0,16,1,2,0,106,17,1,0,1,1,13,39,1,1,16,3,148
91000034,9100,34,7754,4852,4800,13,580,19,3,1,5,0,9,30,0,11,463,11,109,1702,140,0,3,66,0,1,1,880,26,1,0,1,9,87,344,4,1,55,12,226
91000033,9100,33,1651,995,986,3,129,0,0,0,1,0,4,4,0,3,70,2,22,328,22,0,1,13,0,1,0,222,3,0,0,1,0,18,83,0,0,13,1,45
91000043,9100,43,2267,1484,1462,4,172,3,4,1,2,0,12,6,0,2,123,22,26,562,26,0,1,22,0,12,0,258,12,0,0,2,0,16,75,4,0,14,5,80
91000042,9100,42,3652,2587,2568,7,314,2,4,0,3,0,2,16,0,2,258,6,60,947,44,1,1,27,0,9,0,498,6,0,0,0,0,33,191,2,0,21,3,118
43040001,4304,1,440,351,351,1,5,2,0,0,0,0,0,2,0,0,259,0,0,47,0,0,0,19,0,0,0,3,4,0,0,0,1,3,0,0,0,4,0,2
550001,55,1,360,221,218,1,11,1,0,0,0,1,1,0,0,0,14,1,53,82,3,0,0,4,1,0,0,16,1,0,0,0,0,1,9,0,0,1,1,17
5900001,590,1,301,213,212,1,84,0,0,0,0,0,0,14,0,0,16,0,5,14,26,0,0,2,0,0,0,31,0,0,0,0,0,2,14,0,0,3,0,1
43030001,4303,1,147,108,107,1,5,0,0,0,0,0,0,5,0,0,7,0,2,54,4,0,0,3,0,0,0,17,0,0,0,0,0,0,9,0,0,1,0,0
4050001,405,1,613,423,423,1,110,2,0,0,0,0,2,5,0,1,16,0,5,71,62,0,0,2,0,0,0,100,0,0,0,0,0,17,18,1,0,7,3,1
